page_downloaded_day,population_current,ice_date_as_of_pop,page_id
2020-04-30,29675.0,2020-04-24,45981e7f78f3c57b5f9e51ce0462c3c3
2020-05-01,29675.0,2020-04-24,cf8391e242ab49e87a9ce086b715e647
2020-05-02,29675.0,2020-04-24,8f4213dd2e2ee40c3fe862a696dbbfc6
2020-05-03,29675.0,2020-04-24,04413923950e6d20de85bd749f524587
2020-05-04,29675.0,2020-04-24,2634d823fa2ac079721872161d3b4bd3
2020-05-05,29675.0,2020-04-24,28b9187cd20de9219fad2b126446be20
2020-05-06,29675.0,2020-04-24,e36967cb879aced0bff90c7aafa6e115
2020-05-07,29675.0,2020-04-24,5a844a4c636a295ec2af6b26ec5a2790
2020-05-08,29675.0,2020-04-24,4025bb93338a5980be893554bb9eb82d
2020-05-09,29675.0,2020-04-24,3f9a6984d5d0642205c72e3ab251e6c6
2020-05-10,29675.0,2020-04-24,abf612d005999044a317c102dd962aae
2020-05-11,29675.0,2020-04-24,0a60014f29eb55765c1829d36c778f60
2020-05-12,29675.0,2020-04-24,1a5f108706c98bc27399c7097599d8e8
2020-05-13,29675.0,2020-04-24,0b3cf5c2dfd863429f95b12e9d818049
2020-05-14,27908.0,2020-05-08,e140d6f43a01523ff62e5de36c338883
2020-05-15,27908.0,2020-05-08,5da26598dd7f16b773ac6ee4b269b0c8
2020-05-16,27908.0,2020-05-08,c4daa44353206f8d3df1be4913ae1814
2020-05-17,27908.0,2020-05-08,2298bd467c3d05e73ad83f3e6f74198d
2020-05-18,27908.0,2020-05-08,d83100828621df99bd1998f39fa3f305
2020-05-19,27908.0,2020-05-08,278dd2cec79eaac3b7a9056a3a61ae2c
2020-05-20,26660.0,2020-05-15,2b0ef90d12866450d88f99b3696859df
2020-05-21,26660.0,2020-05-15,5d08843c19f624b3f2b007c77ead3f3f
2020-05-22,26660.0,2020-05-15,6a6fbec5fe0e21da2f60b59799510c0a
2020-05-23,26660.0,2020-05-15,9375a0beeed0b2947c3c5f9306dca6dd
2020-05-24,26660.0,2020-05-15,8eb12a706bc09f45640af25addfdd76b
2020-05-25,26660.0,2020-05-15,89acdb6f279a18247d435f6ce14b2070
2020-05-26,26660.0,2020-05-15,0d05a94e9a715bd6d9c96ce1604b6f60
2020-05-27,25911.0,2020-05-22,ff0ac4d391976e342025584d8790b59e
2020-05-28,25911.0,2020-05-22,58c36583389cea018f394a816e01428b
2020-05-29,25911.0,2020-05-22,6d513bea57dd3774d6a3424f58e7fe50
2020-05-30,25911.0,2020-05-22,2180614192d5ecbbbe7d6c152c28dd94
2020-05-31,25911.0,2020-05-22,5d508bb3323658abeb844ebfde9227c9
2020-06-01,25911.0,2020-05-23,1f8dbd440b0bdda535aab98ddbc7016b
2020-06-02,25911.0,2020-05-23,40475aeed0ba9e89d32b51700aba7be7
2020-06-03,25421.0,2020-05-30,854a6e77389f4c89a9bd229fe7135429
2020-06-04,25421.0,2020-05-30,4f5b9ddfd7e477fbc9a7eac6e1d969a8
2020-06-05,25421.0,2020-05-30,3d4f33a541ee9aac66fffc630c17ae95
2020-06-06,25421.0,2020-05-30,00d852182216a98e2cec679e96b2bcd7
2020-06-07,25421.0,2020-05-30,92b525f76046b7156412e8f52eec85a6
2020-06-08,25421.0,2020-05-30,a672f622142353f708628d518534bc70
2020-06-09,25421.0,2020-05-30,7dc37e337ba325adef4884693c97bad1
2020-06-10,24713.0,2020-06-06,8c5667e1222308318496a373bcc094d1
2020-06-11,24713.0,2020-06-06,232f2bcd6eb278485099dbf25127db1f
2020-06-12,24713.0,2020-06-06,94a6a89cfab1fcf13777bb63432a0ec9
2020-06-13,24713.0,2020-06-06,2f67a85eddd8a1b47cfb012879fb132b
2020-06-14,24713.0,2020-06-06,6c3d5d4e78dc5edfc9560fdee216e7a0
2020-06-15,24713.0,2020-06-06,785b00c1947507074a3cca1171323fbf
2020-06-16,24713.0,2020-06-06,8221e19b722a54d5333db135ff0efda2
2020-06-17,24041.0,2020-06-13,f9ad4f6dc4fc2e2db8087517e5cd5229
2020-06-18,24041.0,2020-06-13,54b3ff64b89d29595704487a58007bd3
2020-06-19,24041.0,2020-06-13,1d80baf122d33809edf44b3a323cba6c
2020-06-20,24041.0,2020-06-13,559cbb6b263dcc0d359c60ccab242b16
2020-06-21,24041.0,2020-06-13,a70c8addbd306e86ce21cbd7f9dccf11
2020-06-22,24041.0,2020-06-13,3b1b21cce984e3f5a9ae9113b31e1e83
2020-06-23,24041.0,2020-06-13,9b41d9d88d992fa30c0ec8c25a218907
2020-06-24,23429.0,2020-06-24,0a3fe897ddaea24f646f465e9990cfe0
2020-06-25,23429.0,2020-06-24,de4dd0952a6e3511ea2a87d55775cdce
2020-06-26,23429.0,2020-06-24,1106dbe3bf9233f63a68352b215d6ec8
2020-06-27,23429.0,2020-06-24,2e0c8f97062c281afa072aa36853c6b0
2020-06-28,23429.0,2020-06-24,491a817cc8f8705fd05b6733401f8792
2020-06-29,23429.0,2020-06-24,27d25d58bbcee75392f17d72242949dd
2020-06-30,23429.0,2020-06-24,7400d41c5629cb0f12713609d1598965
2020-07-01,22805.0,2020-06-27,58e61a768bb22e61eca72fb1fd26f7f7
2020-07-02,22805.0,2020-06-27,faa13308542440e6da7db7fa2719eea3
2020-07-03,22805.0,2020-06-27,03661af2a6902cc3b8834f1bb05f680b
2020-07-04,22805.0,2020-06-27,afc7b5e281a7e5ee5d482ec1f650d3f7
2020-07-05,22805.0,2020-06-27,c9357648c58c4102b3ee9d0d8bff856e
2020-07-06,22805.0,2020-06-27,a758267716a7a0be0760ba0c034e3b76
2020-07-07,22805.0,2020-06-27,14b81dca2437d8f24b32ae0dfe360feb
2020-07-08,22579.0,2020-07-04,900f99014b3a3bc57d9e5622bc39d28d
2020-07-09,22579.0,2020-07-04,c5e3ab2a627795de39fa994507935cdb
2020-07-10,22579.0,2020-07-04,ad1e96907ccf5c57c0fc12d967ab1ec2
2020-07-11,22579.0,2020-07-04,c6c6c11682c8379b452cfdd5a8765c69
2020-07-12,22579.0,2020-07-04,8bee24420ceb965a8231d080bf27ab20
2020-07-13,22835.0,2020-07-10,528eff09ed5adad43b35d652f1a41a5b
2020-07-14,22835.0,2020-07-10,db78600ce901370223c411288d3a02a3
2020-07-15,22835.0,2020-07-10,37d79f15c12efe880251340a80e92829
2020-07-16,22340.0,2020-07-11,2b7bea6631ad706ba5a99f19badaccdf
2020-07-17,22340.0,2020-07-11,5b1e6b70507d01f404716b5a94166565
2020-07-18,22340.0,2020-07-11,627d1a24432052193c164dd1de38f355
2020-07-19,22340.0,2020-07-11,b119bbf6e47464b4f5752015a6b63b4f
2020-07-20,22405.0,2020-07-17,37382c67df9b6c137ce1510193206d58
2020-07-21,22405.0,2020-07-17,0ca1d0aac973906b9cb1a699d06f69e4
2020-07-22,22142.0,2020-07-18,493cb39c24c355583a57fd5ce9893e4d
2020-07-23,22142.0,2020-07-18,913c2f827c7ffd30a7434c25528c0f28
2020-07-24,22142.0,2020-07-18,5a070f6d3732deeebb92249730ba0e02
2020-07-25,22142.0,2020-07-18,b65795d3008d88c47f2e71d90284354d
2020-07-26,22142.0,2020-07-18,3be886232052720d2bb16d12cd160378
2020-07-27,22067.0,2020-07-24,f2ec4e2d0568690e59a20f06c6748aa1
2020-07-28,22067.0,2020-07-24,6781a9f156679f592fbd5986b6e75bee
2020-07-29,22067.0,2020-07-24,032e16f762d621e9f404188f86fa3478
2020-07-30,21884.0,2020-07-25,799fe8004cd83e2faec5e96ea39886cc
2020-07-31,21884.0,2020-07-25,1fb804f7cf35cd2e0a9d97e64bb6d5e1
2020-08-01,21884.0,2020-07-25,bb945a3656dc79fa39963208b7ad7a60
2020-08-02,21884.0,2020-07-25,66d37077988516e2f9c82c33c1718a12
2020-08-03,21888.0,2020-07-31,bfbda3e960810a7904f24bdf4240565e
2020-08-04,21888.0,2020-07-31,bfc873a604abd0d6474713e4bcab9ffd
2020-08-05,21546.0,2020-08-01,d60317e7a2aec626e1e355e33b7ed926
2020-08-06,21546.0,2020-08-01,059b03e4aaf54858536e5e95b8ffcc0e
2020-08-07,21546.0,2020-08-01,0b760dbfd9d8a02683dac1bec957a131
2020-08-08,21546.0,2020-08-01,6de44eaeafd1a23ad8b6e07f8460f2fa
2020-08-09,21546.0,2020-08-01,340e065dc363420356e435732b33af52
2020-08-10,21494.0,2020-08-07,861e225fd2a8cd93c7a5c0a048014212
2020-08-11,21494.0,2020-08-07,d6edced5d2ad67d50d0a16726a69dfb9
2020-08-12,21494.0,2020-08-07,57b3897c9af0e140e61a5bebcc7656da
2020-08-13,21118.0,2020-08-08,8c96c79cafeeedae49cfdfe658d8572c
2020-08-14,21118.0,2020-08-08,fe4d27ab3ead36e03dd8837ef06c4168
2020-08-15,21118.0,2020-08-08,d2b731ec9719fbfcab19bba1c5ab6fa5
2020-08-16,21118.0,2020-08-08,577f5780b00e001bed798af6e2aa525a
2020-08-17,21402.0,2020-08-14,86a6eab6da58c2db4dfb82c9936a99b3
2020-08-18,21402.0,2020-08-14,55119910c5b2758f82ee0d9feacabebc
2020-08-19,21402.0,2020-08-14,054395668c97b48daef4906cdf6f1205
2020-08-20,21402.0,2020-08-14,f96c8942524320e630f47a04ee722e0f
2020-08-21,21402.0,2020-08-14,8918aa306b767a2b7a71863bf3a389dd
2020-08-22,21402.0,2020-08-14,3db5279dce1730ccb36652473b2d9085
2020-08-23,21402.0,2020-08-14,069306d101d7fb176a019e0048d6b18b
2020-08-24,21066.0,2020-08-21,aaaf054eaf42ce586b0e7fad5c4ca2c4
2020-08-25,21066.0,2020-08-21,cfe3111116219779c7127660d81a8b1c
2020-08-26,21066.0,2020-08-21,dd09b433dab18b5e6b96942a4fc3c7d1
2020-08-27,21066.0,2020-08-21,96b1e0446a5ab83a81e87554102ceb59
2020-08-28,21066.0,2020-08-21,1df8ec1e9e3814d6a2cbbaba77bc18b4
2020-08-29,21066.0,2020-08-21,7f4cf98208c0338cc58fd9f3af60e5cd
2020-08-30,21066.0,2020-08-21,f24265233fc493dc4d5f8c6024f3fff8
2020-08-31,20713.0,2020-08-28,b067281c0b27ea4aaccadbe0d26c3e17
2020-09-01,20713.0,2020-08-28,8a644bfdc96c0bc2e1a2f1f6af0b9019
2020-09-02,20713.0,2020-08-28,c06de4c28a3be60546da75d26118e11c
2020-09-03,20713.0,2020-08-28,4a379bbc3bc3eff5cc374c6f6ccc746e
2020-09-04,20713.0,2020-08-28,1f42b363f595f9c64a9f33e6516476d1
2020-09-05,20713.0,2020-08-28,892fb3fbfe884970cbf979cc306853e3
2020-09-06,20713.0,2020-08-28,382492192431225ec7613afa644ef66d
2020-09-07,20713.0,2020-08-28,49e917d82063cd7a8e177b5a9949d190
2020-09-08,20302.0,2020-09-04,c50baafae4f35ab418cf75935017b0ed
2020-09-09,20302.0,2020-09-04,456def97d8a9f350bbe1a1559a8312b4
2020-09-10,20302.0,2020-09-04,831c62abc6cda5b1c77592e35895fda4
2020-09-11,20302.0,2020-09-04,2a942c9b089f5bf01f05d4ce19cb62d8
2020-09-12,20302.0,2020-09-04,4a2e173bf74a275af13dff52cc5b3636
2020-09-13,20302.0,2020-09-04,32be11c9f4ab8ecea9340b82b209d2c7
2020-09-14,20138.0,2020-09-11,1d203560070a13878a656569c4260a84
2020-09-15,20138.0,2020-09-11,10659161dd41626b82beb7ce57984737
2020-09-16,20138.0,2020-09-11,1d7c94da5121ceb210721d14cc9dcc64
2020-09-17,20138.0,2020-09-11,5c61f06cbc24cbb3b99fc9e19f932b65
2020-09-18,20138.0,2020-09-11,ec1cf3a7e246ea8e5c5b64378cbb8ef9
2020-09-19,20138.0,2020-09-11,1718952b0cf37b8ebc664e397ecd66f8
2020-09-20,20138.0,2020-09-11,723939d881e583f5ed2eeff1bda69c53
2020-09-21,20097.0,2020-09-18,2ac4af2f3b5eecb8f256c7e3c8d0d85a
2020-09-22,20097.0,2020-09-18,4aa1dee8d15ca20b0bd57ffd6314c90b
2020-09-23,20097.0,2020-09-18,d8c5387737c4c133144cc11ae4891274
2020-09-24,20097.0,2020-09-18,6b9664c3b0c9afc9e3f68972f95e2337
2020-09-25,20097.0,2020-09-18,e9973d2ba158ab22c64b2abd53bdce33
2020-09-26,20097.0,2020-09-18,41dc5f91221ca561f5a5fe22af062cfb
2020-09-27,20097.0,2020-09-18,865425b18ed7796d14fa77fe6b20cc48
2020-09-28,19791.0,2020-09-25,6dc35055bf22cd0af12d831d610aab17
2020-09-29,19791.0,2020-09-25,5fb6f146910abe1805ab2ec550af9fe6
2020-09-30,19791.0,2020-09-25,2858eeb57143233d89a919915a4348ba
2020-10-01,19791.0,2020-09-25,65000134d04c7ef50f07b0bf67b7900c
2020-10-02,19791.0,2020-09-25,16aefef3876c8253c1a2a7f7c1afa4e7
2020-10-03,19791.0,2020-09-25,8d0fa69870c0cca4b48291741ada0f32
2020-10-04,19791.0,2020-09-25,4a7a5c409b02ad01b8adb2e4fcd22c92
2020-10-05,19742.0,2020-10-02,ca8ec46a684cc049d15829adfc349f94
2020-10-06,19742.0,2020-10-02,e9357c51935e586c3d8c3c618a4c62df
2020-10-07,19742.0,2020-10-02,1df942d1f1671c8942f864a1659ac8bd
2020-10-08,19742.0,2020-10-02,08e9b4247aaa14b7778ce78f54b15ee8
2020-10-09,19742.0,2020-10-02,927b7cdf7ea8a864ab37b6a04f3496dc
2020-10-10,19742.0,2020-10-02,4f2be162c43d8006515da4a63cfcc0c2
2020-10-11,19742.0,2020-10-02,2b1274d1b71b9616767e626cee81e14b
2020-10-12,19742.0,2020-10-02,554e4b9b82ec57701a300bb979e786f1
2020-10-13,19372.0,2020-10-09,14dd73e68f0512555d6c483be97ae15f
2020-10-14,19372.0,2020-10-09,83cade8fbe97740573d2bace8b9eec44
2020-10-15,19372.0,2020-10-09,f22065237741cdfeb555dda6e0e211c0
2020-10-16,19372.0,2020-10-09,0c4ec40e2a83931965c8a5e4897c6f65
2020-10-17,19372.0,2020-10-09,c915a3707fbe35ba5183b79c008d0523
2020-10-18,19372.0,2020-10-09,77428d1ccac13ee2c36f54638975bd46
2020-10-19,18827.0,2020-10-16,f770367d6cb16878f09d95698d46f3c0
2020-10-20,18827.0,2020-10-16,708b0231674a7611f3c81febf670cc8a
2020-10-21,18827.0,2020-10-16,5867b3783f447648a63c196d71cec262
2020-10-22,18827.0,2020-10-16,2d845508cb86a7e9ff4e445905135c09
2020-10-23,18827.0,2020-10-16,e1ed46cbd8ba13a5a32b4a06adc96372
2020-10-24,18827.0,2020-10-16,96c3718d5884af9ee7611e5c88e96e3a
2020-10-25,18827.0,2020-10-16,efd9b762f49612b421ab86f7d0e79a2e
2020-10-26,18099.0,2020-10-23,22ac8d15c0ffbca6f759390de81626eb
2020-10-27,18099.0,2020-10-23,5f10bc39d6611132edbf67fb67c9e95a
2020-10-28,18099.0,2020-10-23,c1360d497a1aee10cd6a70d2c8838c4d
2020-10-29,18099.0,2020-10-23,ee187b19736c67cac0a974d85aa6a806
2020-10-30,18099.0,2020-10-23,5b3a24cd69835f0ed1efda23b34bb112
2020-10-31,18099.0,2020-10-23,23fa0b8c724ea6ef94fda1e0b0d0d37f
